Word,Count
lynch,174
intense,174
hitchcock,174
grew,174
dire,174
training,173
sympathetic,173
size,173
served,173
ron,173
prepared,173
north,173
narration,173
multiple,173
knife,173
jumps,173
jerk,173
code,173
changing,173
chair,173
beer,173
appealing,173
twisted,172
tears,172
sports,172
someones,172
serve,172
received,172
minded,172
irish,172
g,172
ford,172
appropriate,172
ultra,171
sitcom,171
prime,171
offered,171
novels,171
monkey,171
load,171
legs,171
kong,171
hint,171
england,171
delivery,171
cage,171
account,171
streets,170
sisters,170
reference,170
raped,170
mentally,170
matrix,170
jobs,170
hire,170
harsh,170
grant,170
generic,170
evening,170
christ,170
button,170
bush,170
bbc,170
ultimate,169
stunning,169
studios,169
norris,169
needless,169
killings,169
kidding,169
handsome,169
flash,169
fare,169
charge,169
catherine,169
burn,169
bin,169
attempted,169
80,169
woody,168
viewed,168
universe,168
remembered,168
lying,168
lifetime,168
jewish,168
gruesome,168
driven,168
cell,168
bond,168
vietnam,167
vhs,167
unusual,167
stealing,167
spending,167
sleazy,167
seat,167
replaced,167
nicely,167
initial,167
ignore,167
dennis,167
credible,167
competent,167
blown,167
amazingly,167
treat,166
text,166
sword,166
southern,166
listening,166
joy,166
handle,166
generous,166
freak,166
dubbing,166
castle,166
anna,166
worry,165
unoriginal,165
united,165
unbelievably,165
saves,165
memories,165
huh,165
hall,165
expression,165
edward,165
dan,165
cannibal,165
abysmal,165
washington,164
via,164
veteran,164
thirty,164
surface,164
struggling,164
sorts,164
snow,164
shoots,164
repeat,164
print,164
plans,164
nurse,164
minds,164
maker,164
letter,164
laughably,164
fx,164
douglas,164
dialogs,164
comedian,164
cartoons,164
bollywood,164
bare,164
visually,163
theyd,163
shadow,163
row,163
rob,163
reveal,163
raised,163
pseudo,163
morgan,163
kiss,163
identity,163
flow,163
downhill,163
basis,163
africa,163
string,162
seek,162
presumably,162
n,162
medical,162
linda,162
letting,162
intellectual,162
discovers,162
devoid,162
adding,162
*1,162
wannabe,161
variety,161
thoughts,161
smoking,161
shirt,161
mere,161
inane,161
hills,161
france,161
deals,161
closing,161
celluloid,161
tripe,160
slightest,160
rules,160
possessed,160
politics,160
naive,160
movement,160
joseph,160
jessica,160
internet,160
implausible,160
14,160
witness,159
perspective,159
passing,159
noir,159
mirror,159
melodrama,159
kane,159
julie,159
japan,159
fifteen,159
extent,159
corpse,159
clips,159
ann,159
acceptable,159
toy,158
stiff,158
risk,158
rights,158
reasonable,158
opened,158
johnson,158
errors,158
critical,158
california,158
basement,158
tommy,157
thousand,157
sloppy,157
recognize,157
reasonably,157
portraying,157
noise,157
join,157
horrific,157
hardy,157
elsewhere,157
depicted,157
chief,157
carrying,157
amazed,157
airport,157
wilson,156
stretch,156
mob,156
lie,156
facial,156
dare,156
commercials,156
coherent,156
chasing,156
usa,155
topic,155
shelf,155
merit,155
loosely,155
jackie,155
hundreds,155
guard,155
figures,155
embarrassment,155
dislike,155
versions,154
strictly,154
strangely,154
significant,154
rubber,154
relate,154
regardless,154
murderer,154
individual,154
europe,154
entertain,154
encounter,154
drives,154
appearing,154
achieve,154
1960s,154
universal,153
swear,153
stewart,153
status,153
separate,153
repeatedly,153
peace,153
oddly,153
murphy,153
minimal,153
lab,153
kinds,153
elizabeth,153
amongst,153
vague,152
uwe,152
terrific,152
subplot,152
stunt,152
sold,152
rushed,152
puppet,152
kung,152
interviews,152
host,152
exists,152
dinner,152
contemporary,152
caring,152
cameron,152
bullets,152
angle,152
anderson,152
whereas,151
views,151
unpleasant,151
task,151
storm,151
sky,151
quiet,151
pool,151
necessarily,151
lane,151
laid,151
kim,151
introduction,151
holiday,151
focused,151
eyed,151
conceived,151
clumsy,151
awards,151
afternoon,151
welcome,150
trick,150
succeed,150
strongly,150
spite,150
sole,150
secondly,150
pitiful,150
picks,150
patrick,150
kidnapped,150
gotta,150
eaten,150
chases,150
tongue,149
tight,149
tied,149
this!,149
slap,149
sarah,149
revolves,149
meat,149
intent,149
hitting,149
families,149
entry,149
editor,149
e,149
curiosity,149
conspiracy,149
carried,149
burning,149
blows,149
belongs,149
performed,148
offended,148
hood,148
homage,148
fourth,148
fallen,148
convey,148
butt,148
briefly,148
unbearable,147
strength,147
stranger,147
raise,147
protagonists,147
precious,147
per,147
meaningful,147
invisible,147
hearted,147
cousin,147
contact,147
combined,147
understood,146
uncomfortable,146
tend,146
synopsis,146
remaining,146
olds,146
lisa,146
influence,146
fooled,146
dropped,146
daughters,146
bone,146
angels,146
alice,146
aimed,146
westerns,145
videos,145
tarzan,145
stops,145
ruins,145
quirky,145
position,145
portrays,145
inappropriate,145
donald,145
decades,145
davis,145
confusion,145
cameras,145
blank,145
teach,144
spin,144
spare,144
proud,144
path,144
object,144
locked,144
insight,144
imagery,144
illogical,144
guest,144
emotionally,144
doctors,144
criminals,144
broadway,144
womans,143
wins,143
suffered,143
spoken,143
skill,143
silver,143
rough,143
pointed,143
jumping,143
incompetent,143
handful,143
frightening,143
flaw,143
expensive,143
dinosaurs,143
blatant,143
3000,143
strip,142
stan,142
spectacular,142
laurel,142
inspiration,142
hideous,142
germany,142
gene,142
chest,142
1st,142
17,142
topless,141
theyll,141
spoiled,141
smoke,141
sentence,141
mass,141
knock,141
hollow,141
graphics,141
coach,141
wing,140
scripted,140
quote,140
neck,140
lowest,140
fits,140
favourite,140
dialogues,140
chan,140
brains,140
arrives,140
admittedly,140
warrior,139
surprises,139
screening,139
removed,139
miserable,139
mexico,139
los,139
lone,139
farce,139
creators,139
crack,139
corrupt,139
convoluted,139
clown,139
closer,139
cases,139
birth,139
artists,139
agreed,139
aforementioned,139
accepted,139
technique,138
suggests,138
splatter,138
pie,138
nine,138
expert,138
established,138
clark,138
arnold,138
walker,137
trilogy,137
titled,137
stilted,137
stereotype,137
simon,137
segment,137
learning,137
lawyer,137
intention,137
flop,137
flawed,137
debut,137
connected,137
charisma,137
cared,137
buck,137
talked,136
sexually,136
rotten,136
root,136
pretend,136
poster,136
overrated,136
lugosi,136
listed,136
incomprehensible,136
cheated,136
catholic,136
busy,136
awake,136
anger,136
weight,135
tune,135
trees,135
touching,135
shape,135
satan,135
reduced,135
pulling,135
ps,135
perform,135
moronic,135
melodramatic,135
juvenile,135
judging,135
instantly,135
inner,135
ignored,135
ham,135
guts,135
glass,135
creates,135
card,135
burned,135
brave,135
amounts,135
24,135
2000,135
yelling,134
tarantino,134
sunday,134
steals,134
resembles,134
prom,134
nights,134
nazi,134
models,134
mild,134
hiding,134
guessed,134
frequently,134
fortunately,134
explaining,134
characterization,134
caine,134
beating,134
beaten,134
ah,134
18,134
travesty,133
tortured,133
threatening,133
suspenseful,133
subtitles,133
storytelling,133
slight,133
overacting,133
myers,133
laura,133
karen,133
fictional,133
failing,133
dreary,133
dinosaur,133
cowboy,133
connect,133
choices,133
advise,133
adventures,133
wet,132
treasure,132
tiresome,132
timing,132
tie,132
stinks,132
staring,132
san,132
sadistic,132
rings,132
puppets,132
presentation,132
plague,132
misses,132
mainstream,132
kicks,132
julia,132
ironic,132
helping,132
gray,132
format,132
enjoyment,132
criticism,132
colors,132
childish,132
baldwin,132
16,132
zone,131
w,131
thrills,131
surreal,131
solely,131
regard,131
protect,131
pro,131
presents,131
overdone,131
muddled,131
lit,131
holy,131
grudge,131
furthermore,131
cultural,131
buried,131
bound,131
beloved,131
barney,131
winner,130
susan,130
russell,130
rose,130
push,130
pulp,130
pulls,130
press,130
potentially,130
picking,130
physically,130
passable,130
jamie,130
infamous,130
godfather,130
flies,130
distracting,130
dawn,130
commit,130
cliche,130
bridge,130
believing,130
attached,130
answers,130
allows,130
2001,130
tons,129
ted,129
screams,129
scientific,129
pet,129
learns,129
franco,129
forgive,129
finger,129
expressions,129
elvis,129
contrast,129
barbara,129
anyways,129
anime,129
altogether,129
trashy,128
traditional,128
split,128
sharp,128
rid,128
mansion,128
m,128
irrelevant,128
irony,128
initially,128
ho,128
fired,128
experiences,128
diane,128
cure,128
creation,128
blade,128
audio,128
associated,128
argue,128
walls,127
throat,127
tall,127
steps,127
solve,127
sides,127
shoddy,127
shed,127
settings,127
selling,127
remind,127
politically,127
pleasant,127
nazis,127
masters,127
jimmy,127
jaws,127
incident,127
hammer,127
complicated,127
bullet,127
bobby,127
ages,127
agents,127
wealthy,126
vincent,126
tame,126
superficial,126
st,126
sinister,126
senseless,126
rat,126
pants,126
notable,126
mickey,126
leg,126
fancy,126
blond,126
bird,126
60,126
rick,125
relies,125
princess,125
outstanding,125
noted,125
legendary,125
league,125
husbands,125
helen,125
hardcore,125
guide,125
greek,125
goodness,125
farm,125
endure,125
doll,125
damme,125
crimes,125
buddies,125
brand,125
bell,125
wandering,124
unlikeable,124
surrounding,124
suits,124
strike,124
sounding,124
silence,124
sends,124
sally,124
pretending,124
miller,124
lou,124
investigate,124
horses,124
gem,124
focuses,124
explosions,124
exaggerated,124
equipment,124
countless,124
coffee,124
broke,124
apes,124
albert,124
trap,123
tea,123
sir,123
signs,123
seeking,123
quest,123
prevent,123
opposed,123
oil,123
mothers,123
month,123
lesser,123
lackluster,123
ireland,123
iii,123
helicopter,123
fighter,123
enjoying,123
doors,123
destruction,123
court,123
chased,123
wishes,122
typically,122
sons,122
scooby,122
psychotic,122
nonsensical,122
mile,122
friendly,122
digital,122
derek,122
depiction,122
couples,122
causing,122
barry,122
attracted,122
armed,122
translation,121
that!,121
terrorists,121
tasteless,121
switch,121
successfully,121
sticks,121
riding,121
resolution,121
randy,121
rain,121
props,121
performers,121
nevertheless,121
mentioning,121
mel,121
jon,121
indulgent,121
hunting,121
heat,121
executive,121
em,121
damage,121
controversial,121
bad!,121
13th,121
wondered,120
wake,120
upper,120
sin,120
shell,120
searching,120
roy,120
resort,120
remarkable,120
parker,120
outrageous,120
luke,120
liberal,120
lay,120
jet,120
improved,120
garden,120
frankenstein,120
dreck,120
determined,120
corner,120
breath,120
brad,120
awfully,120
wwii,119
virgin,119
stunts,119
staff,119
specific,119
producing,119
prince,119
obscure,119
mtv,119
me!,119
kitchen,119
honor,119
hack,119
goal,119
explosion,119
ego,119
ears,119
doo,119
cruise,119
china,119
chicks,119
bo,119
benefit,119
bathroom,119
albeit,119
afterwards,119
afford,119
advantage,119
stooges,118
stated,118
spy,118
revolution,118
notorious,118
luckily,118
lloyd,118
jay,118
happily,118
guessing,118
effectively,118
drew,118
dig,118
dave,118
critic,118
conversations,118
condition,118
clothing,118
cards,118
blowing,118
behave,118
beats,118
angeles,118
1930s,118
unexpected,117
tour,117
time!,117
shortly,117
sandra,117
rush,117
randomly,117
nelson,117
justify,117
hackneyed,117
godzilla,117
frustrating,117
fix,117
barrel,117
z,116
you!,116
stays,116
simplistic,116
revelation,116
realizes,116
reached,116
pushed,116
preview,116
pacino,116
oliver,116
michelle,116
logical,116
khan,116
improve,116
importantly,116
ignorant,116
greater,116
foul,116
fortune,116
fairy,116
checking,116
centered,116
broad,116
beautifully,116
arrogant,116
amy,116
admire,116
wonders,115
wheres,115
walter,115
thugs,115
surrounded,115
stole,115
sidekick,115
rogers,115
returning,115
requires,115
pride,115
poverty,115
planning,115
p,115
manager,115
lifeless,115
josh,115
inexplicably,115
imitation,115
forty,115
eve,115
baseball,115
avoided,115
attraction,115
ape,115
victor,114
threat,114
terrorist,114
suspects,114
staying,114
stale,114
satisfying,114
prostitute,114
phony,114
patient,114
pat,114
lessons,114
lawrence,114
itll,114
freeman,114
foster,114
formulaic,114
equal,114
distance,114
daily,114
concerns,114
challenge,114
carrey,114
brooks,114
assault,114
yawn,113
wicked,113
watches,113
vegas,113
valley,113
staged,113
squad,113
spots,113
racial,113
proceeds,113
piano,113
orders,113
mitchell,113
messages,113
menace,113
magazine,113
liking,113
kicked,113
inducing,113
increasingly,113
impress,113
holmes,113
grab,113
germans,113
easier,113
dozens,113
delivering,113
cia,113
careers,113
canada,113
1999,113
warm,112
urban,112
unlikable,112
trailers,112
shorts,112
shoes,112
robbery,112
occurs,112
occur,112
nowadays,112
nerd,112
motives,112
insipid,112
hunters,112
heist,112
grows,112
gain,112
filler,112
depressed,112
defense,112
critters,112
countries,112
christians,112
choppy,112
bitter,112
wretched,111
winds,111
willis,111
vaguely,111
university,111
twin,111
sutherland,111
savage,111
roman,111
realise,111
projects,111
pink,111
photographer,111
ocean,111
obsession,111
norman,111
neighborhood,111
mason,111
madness,111
interpretation,111
inspector,111
indians,111
escaped,111
encounters,111
continued,111
con,111
clues,111
chicago,111
chain,111
bargain,111
abilities,111
worn,110
trial,110
tank,110
tag,110
sits,110
sexuality,110
scifi,110
returned,110
persons,110
on!,110
nonetheless,110
neat,110
nearby,110
magical,110
library,110
involvement,110
installment,110
inconsistent,110
hurts,110
frustrated,110
exposition,110
estate,110
environment,110
duke,110
daniel,110
corn,110
burt,110
bronson,110
bite,110
assassin,110
2006,110
yellow,109
useful,109
suited,109
succeeds,109
ships,109
seasons,109
reminiscent,109
relevant,109
psychic,109
proceedings,109
plausible,109
iron,109
inaccurate,109
hudson,109
extended,109
earned,109
dust,109
cynical,109
cue,109
cheating,109
chaplin,109
cg,109
camcorder,109
bones,109
banned,109
argument,109
***,109
writes,108
washed,108
tracks,108
ticket,108
thumbs,108
swedish,108
struck,108
shirley,108
shall,108
restaurant,108
ranks,108
outfit,108
minimum,108
messed,108
leonard,108
kings,108
isolated,108
illegal,108
hook,108
glory,108
fitting,108
experiments,108
equivalent,108
dating,108
cliff,108
chicken,108
bride,108
birthday,108
airplane,108
advertising,108
2005,108
ya,107
wave,107
sleaze,107
recycled,107
ourselves,107
mate,107
lonely,107
investigation,107
harder,107
elaborate,107
drunken,107
disturbed,107
disappear,107
concert,107
closet,107
closely,107
arrested,107
all!,107
alike,107
advance,107
witnessed,106
thick,106
temple,106
techniques,106
tacky,106
stylish,106
spooky,106
souls,106
sophisticated,106
shouting,106
shouldve,106
rourke,106
rooms,106
response,106
officers,106
le,106
korean,106
jumped,106
hopper,106
fatal,106
et,106
disliked,106
deeper,106
currently,106
creativity,106
cream,106
civil,106
boom,106
belong,106
absent,106
user,105
turd,105
tricks,105
subjected,105
snipes,105
ridden,105
reynolds,105
ranger,105
population,105
phrase,105
painted,105
ought,105
notes,105
mutant,105
menacing,105
medium,105
lips,105
landing,105
iq,105
india,105
hysterical,105
highlights,105
hearts,105
firstly,105
faithful,105
factory,105
enters,105
diamond,105
dancer,105
competition,105
block,105
blacks,105
arrive,105
angela,105
ambitious,105
absence,105
3rd,105
wig,104
waited,104
uneven,104
twins,104
troma,104
touches,104
tales,104
survivors,104
spell,104
report,104
rachel,104
pops,104
pitch,104
operation,104
newspaper,104
marks,104
letters,104
junior,104
houses,104
homosexual,104
fingers,104
fetched,104
duty,104
doomed,104
disease,104
discussion,104
desired,104
clueless,104
cheek,104
channels,104
chances,104
carradine,104
bottle,104
bears,104
balls,104
adapted,104
2nd,104
wound,103
workers,103
wishing,103
voodoo,103
spacey,103
similarly,103
remove,103
refuses,103
rambo,103
provoking,103
possibility,103
popcorn,103
offering,103
losers,103
kicking,103
heroic,103
faster,103
checked,103
carter,103
austen,103
areas,103
aired,103
2004,103
worker,102
web,102
urge,102
trade,102
survived,102
stevens,102
rocket,102
